SITE_ID,LATITUDE,LONGITUDE,NAME,STATE,LICENSING_AREA_ID,POSTCODE,SITE_PRECISION,ELEVATION,HCIS_L2,_NEAREST_ANCHOR_ID,_NEAREST_ANCHOR_NAME,_DISTANCE_KM
151525,-25.426931,152.117054,BAI Comms Site Mt Goonaneman Access Rd MT GOONANEMAN,QLD,4,4621,Within 10 metres,591,NT2E,mt_goonaneman_al,Mt Goonaneman AL,0.065
151533,-25.287328,150.292981,Broadcast Site Golden Plateau via CRACOW,QLD,5,4719,Unknown,466,MT3F,cracow_al,Cracow AL,0.125
15162,-26.212775,147.08128,Telstra Radio Terminal MT JOY,QLD,5,4468,Within 10 metres,523,LT6A,moyallen_al,Moyallen AL,0.161
15193,-26.404474,146.244331,Water Tower Parry St CHARLEVILLE,QLD,5,4470,Within 100 metres,297,LT5E,calowrie_al,Calowrie AL,26.509
152493,-17.699048,146.056171,Broadcast/Comm Site Cowley Hill COWLEY,QLD,4,4871,Unknown,51,LQ5I,marco_street_al,Marco St AL,19.184
153198,-25.309794,152.808804,Broadcast Site Scrub Hill NIKENBAH,QLD,4,4655,Unknown,,NT2H,ghost_hill_al,Ghost Hill AL,2.324
15322,-25.806309,146.588827,BA Site 1 km SE of AUGATHELLA,QLD,5,4470,Within 10 metres,,LT2O,augathella_rptr_aler,Augathella Rptr AL,0.22
153227,-17.160882,145.746618,Broadcast Site Reservoir Golden St GOLDSBOROUGH VALLEY,QLD,4,4865,Within 10 metres,174,LQ4C,gordonvale_al,Gordonvale AL,8.053
15327,-25.539743,146.911542,Telstra Radio Terminal 5km NE WILLARA,QLD,5,4477,Within 100 metres,482,LT2L,willara_al,Willara AL,0.185
15333,-25.008875,146.424464,Telstra Radio Terminal IVANHOE,QLD,5,4478,Within 100 metres,468,LT2B,cooks_tank_al,Cooks Tank AL,55.478
153365,-24.784917,150.9727,Broadcast Site Cania View MONTO,QLD,4,4630,Unknown,,MS9P,caniaview_al,Caniaview AL,0.014
153407,-19.363935,146.708949,Broadcast Site Allambie Lane KELSO,QLD,4,4815,Within 10 metres,,LR2G,stuart_al,Stuart AL,15.033
15350,-25.496598,146.307365,Telstra Radio Terminal 3 km ENE of COOKS TANK,QLD,5,4477,Within 10 metres,398,LT2F,cooks_tank_al,Cooks Tank AL,0.028
15799,-26.829257,152.679013,Brandons Rd BELLTHORPE WEST,QLD,4,4514,Within 100 metres,619,NT5O,bellthorpe_gap_rd,Bellthorpe (Gap Rd) AL,6.369
15808,-27.036716,152.823105,Amateur Site Lot 1 Williams Rd WAMURAN,QLD,2,4512,Within 100 metres,,NT8D,bellthorpe_gap_rd,Bellthorpe (Gap Rd) AL,24.053
15810,-25.44509,152.534086,Telstra Customer Dongal Creek via STONY CREEK,QLD,4,4650,Unknown,30,NT2G,takura_reservoir_ale,Takura Resevoir AL,21.67
15824,-26.955787,152.949121,Fire Tower Mt Beerburrum BEERBURRUM,QLD,2,4518,Within 10 metres,,NT5P,bald_knob_al,Bald Knob AL,19.953
15829,-26.931742,152.945112,Fire Tower No 1 SF 589 MT BEERBURRUM,QLD,2,4517,Within 100 metres,,NT5P,bald_knob_al,Bald Knob AL,17.251
15835,-27.249253,152.97016,Water Tower off Torrens Rd PETRIE,QLD,2,4502,Within 100 metres,,NT8H,constitution_hill,Constitution Hill,25.673
15837,-27.295494,152.751301,Forestry Site TENISON WOODS MTN,QLD,2,4520,Within 10 metres,,NT8H,constitution_hill,Constitution Hill,28.65
15843,-27.315287,152.748013,Powerlink Tower The Summit MOUNT GLORIOUS,QLD,2,4306,Within 10 metres,,NT8G,constitution_hill,Constitution Hill,27.36
15848,-27.332206,152.78665,Commex Site End of Fahey Rd MOUNT GLORIOUS,QLD,2,4520,Within 10 metres,,NT8H,constitution_hill,Constitution Hill,23.293
15864,-27.412484,152.877187,Ranger Signal Station Transmit Site CAMP MOUNTAIN,QLD,2,4520,Within 10 metres,,NT8H,constitution_hill,Constitution Hill,10.659
15865,-27.421141,152.866303,Vertel Site Hill 309A D`AGUILAR RANGE,QLD,2,4306,Within 10 metres,,NT8H,constitution_hill,Constitution Hill,10.846
15871,-27.088657,152.751154,QR Site Bootawa MOUNT MEE,QLD,2,4521,Within 100 metres,548,NT8D,bellthorpe_gap_rd,Bellthorpe (Gap Rd) AL,28.495
15877,-27.13699,152.81393,Qld Communications Site Lot 3 Townsend Rd OCEAN VIEW,QLD,2,4521,Within 10 metres,461,NT8D,bellthorpe_gap_rd,Bellthorpe (Gap Rd) AL,34.578
15890,-27.206306,152.703263,Energex Site 12 km W of Dayboro D`AGUILAR RANGE,QLD,2,4521,Within 100 metres,646,NT8C,constitution_hill,Constitution Hill,39.223
15891,-26.778491,152.913841,Radio Rhema Site 18 Eagles Nest Court BALD KNOB,QLD,2,4553,Within 10 metres,472,NT5P,bald_knob_al,Bald Knob AL,0.152
15897,-26.820772,153.004075,Deans Hill 4km ESE of LANDSBOROUGH,QLD,4,4550,Within 10 metres,,NT6M,bald_knob_al,Bald Knob AL,9.966
15938,-26.690369,152.734877,Energex Site DONOVANS KNOB,QLD,4,4552,Within 100 metres,627,NT5K,obi_lookout_al,Obi Lookout AL,7.109
15954,-26.77727,152.910371,Costigans Site WILKES KNOB,QLD,2,4552,Within 10 metres,439,NT5P,bald_knob_al,Bald Knob AL,0.522
15955,-26.778175,152.912493,Alcorn/Vodafone/Optus Site WILKES KNOB,QLD,2,4552,Within 10 metres,459,NT5P,bald_knob_al,Bald Knob AL,0.29
15957,-26.778175,152.913187,QR Site WILKES KNOB,QLD,2,4552,Within 10 metres,463,NT5P,bald_knob_al,Bald Knob AL,0.225
15958,-26.778853,152.915249,Main Roads/Qld Transport Site WILKES KNOB,QLD,2,4552,Within 10 metres,464,NT5P,bald_knob_al,Bald Knob AL,0.007
15959,-26.778944,152.91545,Energex Site WILKES KNOB,QLD,2,4552,Within 10 metres,464,NT5P,bald_knob_al,Bald Knob AL,0.016
15960,-26.778266,152.913741,Telstra Radio Terminal WILKES KNOB,QLD,2,4552,Within 10 metres,468,NT5P,bald_knob_al,Bald Knob AL,0.17
15961,-26.778763,152.914998,Qld Communications Site Eagles Nest Ct WILKES KNOB,QLD,2,4552,Within 10 metres,468,NT5P,bald_knob_al,Bald Knob AL,0.034
15989,-26.694543,153.038951,Commex Site Reservoir William St BUDERIM,QLD,4,4556,Within 10 metres,175,NT6I,bald_knob_al,Bald Knob AL,15.452
16020,-26.597585,152.945223,Met Bureau Site IMAGE FLAT,QLD,4,4560,Within 100 metres,,NT5L,obi_lookout_al,Obi Lookout AL,17.091
16039,-26.621496,152.951982,Nambour General Hospital Hospital Rd NAMBOUR,QLD,4,4560,Within 10 metres,,NT5L,obi_lookout_al,Obi Lookout AL,16.263
16061,-26.454531,152.957449,Met Bureau Site BALL LOOKOUT,QLD,4,4563,Within 100 metres,,NT5H,black_mt_al,Black Mt AL,10.804
16073,-26.422157,152.85474,Police Site BLACK MOUNTAIN,QLD,4,4563,Within 10 metres,295,NT5H,black_mt_al,Black Mt AL,1.804
16109,-26.40663,153.046746,Telstra Exchange Goodchap St NOOSAVILLE,QLD,4,4566,Within 10 metres,8,NT6E,black_mt_al,Black Mt AL,18.35
16154,-26.184264,152.659584,Hospital 12 Henry St GYMPIE,QLD,4,4570,Within 100 metres,,NT5C,mt_wolvi_al,Mt Wolvi AL,20.764
16186,-26.252422,152.805557,Energex/Telstra Site MT BOULDER,QLD,4,4568,Within 10 metres,495,NT5H,mt_wolvi_al,Mt Wolvi AL,10.444
16188,-26.252528,152.805384,Qld Comm Site MT BOULDER,QLD,4,4568,Within 10 metres,490,NT5H,mt_wolvi_al,Mt Wolvi AL,10.464
16194,-26.447278,152.575061,Comm Site Imbil SF 256 MT KANDANGA,QLD,4,4570,Within 100 metres,558,NT5G,coolabine_ck_aler,Coolabine Ck AL,25.328
16202,-26.174945,152.868957,Rassonon Site MT WOLVI,QLD,4,4570,Within 100 metres,,NT5D,mt_wolvi_al,Mt Wolvi AL,0.243
16239,-26.639453,152.634434,Fire Tower SF 135 Cambroon MT ALLAN,QLD,4,4515,Within 100 metres,544,NT5K,coolabine_ck_aler,Coolabine Ck AL,14.028
16240,-26.680124,153.1385,Water Tower Point Cartwright BUDDINA,QLD,4,4575,Within 10 metres,0,NT6I,bald_knob_al,Bald Knob AL,24.738
16274,-25.904969,153.011782,AVCG Esplanade TIN CAN BAY,QLD,4,4580,Within 100 metres,,NT3M,mt_wolvi_al,Mt Wolvi AL,33.477
16285,-25.931074,153.190789,Comms Site DOUBLE ISLAND POINT,QLD,4,4581,Within 100 metres,90,NT3M,mt_wolvi_al,Mt Wolvi AL,42.296
16291,-26.457956,152.459362,Kingham Station via JIMNA,QLD,4,4570,Within 100 metres,,NT5F,coolabine_ck_aler,Coolabine Ck AL,34.293
16296,-26.173548,151.959764,Ergon Energy Site MT ENGLAND,QLD,4,4601,Within 10 metres,571,NT4D,boondooma_rptr_al,Boondooma Repeater AL,52.464
16310,-26.24194,151.941135,62 Gore St MURGON,QLD,4,4605,Within 100 metres,,NT4D,boondooma_rptr_al,Boondooma Repeater AL,52.48
16316,-26.319213,151.874613,McKenzie St WONDAI,QLD,4,4606,Within 100 metres,,NT4H,boondooma_rptr_al,Boondooma Repeater AL,49.913
16351,-26.830664,151.548911,QNPWS Site MT KIANGAROW,QLD,4,4408,Within 100 metres,1118,NT4O,mt_mowbullan_rptr,Mt MOWBULLAN RPTR,8.208
16353,-26.888643,151.600672,Wambo Shire Council/Qld Comm Site Westside MT MOWBULLAN,QLD,4,4405,Within 10 metres,1093,NT4O,mt_mowbullan_rptr,Mt MOWBULLAN RPTR,0.039
16366,-26.170657,151.363093,Telstra Customer Homestead BERYLDALE,QLD,4,4613,Within 100 metres,304,NT4B,boondooma_rptr_al,Boondooma Repeater AL,11.57
16367,-26.172534,151.451106,Telstra Customer Homestead TRENTHAM,QLD,4,4613,Within 100 metres,312,NT4B,boondooma_rptr_al,Boondooma Repeater AL,8.761
16369,-26.26275,151.27859,Telstra Radio Terminal BOONDOOMA,QLD,4,4613,Within 100 metres,380,NT4F,boondooma_rptr_al,Boondooma Repeater AL,24.823
16373,-26.75689,152.116016,Telstra Customer Gartshore MT MELLARA,QLD,4,4306,Within 100 metres,291,NT5M,mt_mowbullan_rptr,Mt MOWBULLAN RPTR,53.192
16377,-26.802606,151.909882,Main Tower Meandu Mine TARONG,QLD,4,4615,Within 10 metres,490,NT4P,mt_mowbullan_rptr,Mt MOWBULLAN RPTR,32.13
16378,-26.834351,151.97042,SEQ Water S & F Repeater YARRAMAN,QLD,4,4614,Within 100 metres,508,NT4P,mt_mowbullan_rptr,Mt MOWBULLAN RPTR,37.172
16383,-26.884518,151.9483,Forestry Tower SF 379 YARRAMAN,QLD,4,4614,Within 100 metres,532,NT4P,mt_mowbullan_rptr,Mt MOWBULLAN RPTR,34.486
16399,-26.783946,151.914425,Power Station TARONG,QLD,4,4615,Within 100 metres,,NT4P,mt_mowbullan_rptr,Mt MOWBULLAN RPTR,33.229
16406,-26.898309,151.619784,Ergon Energy Site Eastside MT MOWBULLAN,QLD,4,4405,Within 10 metres,1049,NT4O,mt_mowbullan_rptr,Mt MOWBULLAN RPTR,2.204
16409,-25.87583,152.258111,Telstra Radio Terminal 53 km NW of Gympie BALLUGAN,QLD,4,4570,Within 100 metres,113,NT2N,mt_goonaneman_al,Mt Goonaneman AL,51.814
16411,-25.757872,152.316051,Telstra Customer 14 km NNE of BALLUGAN,QLD,4,4621,Unknown,84,NT2N,mt_goonaneman_al,Mt Goonaneman AL,41.799
16413,-25.63277,152.263571,Telstra Radio Terminal BROOWEENA,QLD,4,4620,Unknown,92,NT2J,mt_goonaneman_al,Mt Goonaneman AL,27.142
16415,-25.827685,152.496191,Telstra Exchange GUNDIAH,QLD,4,4650,Unknown,30,NT2N,mt_wolvi_al,Mt Wolvi AL,53.695
16416,-25.816538,152.192948,Telstra Customer SPRINGVALE,QLD,4,4600,Unknown,166,NT2M,mt_goonaneman_al,Mt Goonaneman AL,43.921
16421,-25.510223,152.04537,Telstra Exchange George St BIGGENDEN,QLD,4,4621,Within 100 metres,118,NT2I,mt_goonaneman_al,Mt Goonaneman AL,11.688
16426,-25.427006,152.117461,Telstra Radio Terminal 60 km WNW of Maryborough MT GOONANEMAN,QLD,4,4621,Within 10 metres,591,NT2E,mt_goonaneman_al,Mt Goonaneman AL,0.061
16427,-25.433093,152.122131,Amateur Site 60 km WNW of Maryborough MT GOONANEMAN,QLD,4,4621,Within 100 metres,525,NT2E,mt_goonaneman_al,Mt Goonaneman AL,0.795
16428,-25.515104,152.274682,Forestry Site SEAVIEW RANGE,QLD,4,4620,Within 100 metres,254,NT2J,mt_goonaneman_al,Mt Goonaneman AL,18.569
16429,-25.563591,151.504932,Telstra Radio Terminal BINJOUR,QLD,4,4625,Within 100 metres,358,NT1K,mt_gayndah_al,Mt Gayndah AL,5.812
16437,-25.78804,151.969734,Telstra Customer Stockhaven via GAYNDAH,QLD,4,4601,Within 100 metres,347,NT1P,mt_goonaneman_al,Mt Goonaneman AL,42.73
16440,-25.632384,151.611468,QAS/OPTUS Site Duke Mtn Maud St GAYNDAH,QLD,4,4625,Within 100 metres,154,NT1K,mt_gayndah_al,Mt Gayndah AL,7.758
16447,-25.715299,150.975258,CB Repeater Site Doug McIvors Hill via MUNDUBBERA,QLD,5,4626,Unknown,,MT3L,hawkwood_range_al,Hawkwood Range AL,0.056
16456,-25.660389,151.374547,Regional Council Site Ac Rock MUNDUBBERA,QLD,4,4626,Within 100 metres,329,NT1J,mt_gayndah_al,Mt Gayndah AL,17.722
16457,-25.660385,151.374995,Ergon Energy Site Property AC Rock MUNDUBBERA,QLD,4,4626,Within 100 metres,329,NT1J,mt_gayndah_al,Mt Gayndah AL,17.679
16459,-25.587314,151.294463,QAS 94 Leichhardt Street MUNDUBBERA,QLD,4,4626,Within 100 metres,122,NT1J,mt_gayndah_al,Mt Gayndah AL,24.731
16460,-25.07063,151.325481,Telstra Customer BAYWULLA,QLD,4,4630,Unknown,230,NT1B,hollywell_al,Hollywell AL,30.512
16466,-25.71733,150.976707,Telstra Hawkwood Radio Terminal 11 km SE of CSIRO NARAYEN,QLD,5,4626,Unknown,380,MT3L,hawkwood_range_al,Hawkwood Range AL,0.221
16467,-25.084875,151.388736,Telstra Customer Baywulla Creek (Ahern) THE GORGE HOMESTEAD,QLD,4,4630,Unknown,257,NT1B,hollywell_al,Hollywell AL,31.632
16479,-24.926756,151.294677,Telstra Radio Terminal CANNIINDAH,QLD,4,4630,Unknown,418,NS7N,mt_fort_william_aler,Mt Fort William AL,31.371
16483,-24.697035,150.874402,Telstra Radio Terminal DAWES RANGE,QLD,4,4630,Within 100 metres,656,MS9L,caniaview_al,Caniaview AL,13.943
16496,-24.647454,151.338954,Comm Site State Forest MT FORT WILLIAM,QLD,4,4630,Within 100 metres,661,NS7J,mt_fort_william_aler,Mt Fort William AL,0.007
16500,-24.989188,151.186417,BAI Comms Site 78 Plateau Road MULGILDIE,QLD,4,4630,Within 10 metres,344,NS7M,caniaview_al,Caniaview AL,31.302
16506,-24.356626,150.939698,Amateur Site KROOMBIT TOPS,QLD,4,4716,Within 100 metres,,MS9H,kroombit_repeater_al,Kroombit Repeater AL,0.031
16508,-24.356592,150.940517,New Forestry Site KROOMBIT TOPS,QLD,4,4716,Within 100 metres,913,MS9H,kroombit_repeater_al,Kroombit Repeater AL,0.052
16513,-24.272609,150.712685,Telstra Customer Seeana Stud via BILOELA,QLD,4,4680,Unknown,278,MS9G,kroombit_repeater_al,Kroombit Repeater AL,24.856
16517,-24.198749,150.760075,Ergon Energy Site SPECIMEN HILL,QLD,4,4715,Within 10 metres,670,MS9D,kroombit_repeater_al,Kroombit Repeater AL,25.312
16518,-25.796944,152.782593,Fire Tower BIG ANGLE,QLD,4,4650,Within 100 metres,123,NT2P,mt_wolvi_al,Mt Wolvi AL,43.071
16520,-25.671721,152.882966,Telstra Radio Terminal Eckert Rd BOONOOROO,QLD,4,4650,Within 100 metres,0,NT2L,ghost_hill_al,Ghost Hill AL,40.459
16522,-25.799805,152.948267,Telstra Radio Terminal KAURI CREEK,QLD,4,4580,Unknown,0,NT2P,mt_wolvi_al,Mt Wolvi AL,42.679
16527,-25.516394,152.663212,Telstra Radio Terminal MARYBOROUGH,QLD,4,4650,Unknown,13,NT2K,takura_reservoir_ale,Takura Resevoir AL,21.441
16538,-25.513773,152.68756,Ergon Control Centre Searle St MARYBOROUGH,QLD,4,4650,Within 10 metres,20,NT2K,takura_reservoir_ale,Takura Resevoir AL,20.796
16543,-25.522261,152.690684,Walker St MARYBOROUGH,QLD,4,4650,Within 100 metres,,NT2K,takura_reservoir_ale,Takura Resevoir AL,21.712
16576,-25.970642,152.862143,Fire Tower SF 1004 Toolara MT KELLY,QLD,4,4570,Within 100 metres,129,NT2P,mt_wolvi_al,Mt Wolvi AL,22.919
16582,-25.553395,152.680798,Water Tower Tinana MARYBOROUGH,QLD,4,4650,Within 100 metres,,NT2K,takura_reservoir_ale,Takura Resevoir AL,25.247
16589,-25.169782,153.2139,Telstra Radio Terminal Bowarrady Lake FRASER ISLAND,QLD,4,4650,Unknown,237,NT3A,ghost_hill_al,Ghost Hill AL,41.498
16591,-25.714782,152.086983,Telstra Customer BROOKDALE,QLD,4,4621,Unknown,195,NT2I,mt_goonaneman_al,Mt Goonaneman AL,32.088
16595,-25.145005,151.830359,Telstra Customer Gray 1 km S of DOUGHBOY CREEK,QLD,4,4671,Unknown,244,NT1D,mt_goonaneman_al,Mt Goonaneman AL,42.643
16609,-25.788487,152.362694,Telstra Customer GLENEDEN,QLD,4,4621,Unknown,106,NT2N,mt_goonaneman_al,Mt Goonaneman AL,47.087
16612,-25.39244,153.176015,Telstra Customer Poyungan Valley FRASER ISLAND,QLD,4,4650,Unknown,10,NT3E,ghost_hill_al,Ghost Hill AL,35.751
16614,-25.727219,152.054989,Telstra Customer Hunter JIMMYS CREEK,QLD,4,4621,Unknown,203,NT2I,mt_goonaneman_al,Mt Goonaneman AL,33.906
16615,-25.178863,151.888582,Telstra Customer KELLY HOMESTEAD,QLD,4,4671,Unknown,88,NT1D,mt_goonaneman_al,Mt Goonaneman AL,35.952
16616,-25.224359,153.251224,Telstra Customer Cathedral Beach FRASER ISLAND,QLD,4,4650,Unknown,81,NT3B,ghost_hill_al,Ghost Hill AL,43.247
16617,-25.168328,153.273933,Telstra Customer Dundubara 1 FRASER ISLAND,QLD,4,4650,Unknown,99,NT3B,ghost_hill_al,Ghost Hill AL,47.198
16621,-25.956751,152.576328,Met/Rassonon Site MT KANIGAN,QLD,4,4570,Within 100 metres,350,NT2O,mt_wolvi_al,Mt Wolvi AL,38.0
16624,-25.966094,152.584606,Ergon Site MT KANIGAN,QLD,4,4570,Within 10 metres,320,NT2O,mt_wolvi_al,Mt Wolvi AL,36.699
16631,-25.063349,151.579339,Telstra Customer 5 km NW of Wolca THE TOP,QLD,4,4671,Unknown,413,NT1C,hollywell_al,Hollywell AL,45.906
16639,-25.311176,152.831899,Telstra Radio Terminal GHOST HILL,QLD,4,4655,Within 100 metres,,NT2H,ghost_hill_al,Ghost Hill AL,0.042
16640,-25.31086,152.8319,Nixons Site  Ghost Hill 22 Regency Ave URRAWEEN,QLD,4,4655,Within 10 metres,72,NT2H,ghost_hill_al,Ghost Hill AL,0.007
16643,-25.310613,152.837444,Amateur Site GHOST HILL,QLD,4,4655,Within 100 metres,,NT2H,ghost_hill_al,Ghost Hill AL,0.558
16671,-25.327597,152.706233,Council Site TAKURA HILL,QLD,4,4655,Within 100 metres,92,NT2G,takura_reservoir_ale,Takura Resevoir AL,0.017
16673,-25.286882,152.865497,Hervey Bay Fire Station TORQUAY,QLD,4,4655,Within 100 metres,2,NT2H,ghost_hill_al,Ghost Hill AL,4.299
16682,-25.294176,152.909554,VMR Buccaneer Ave URANGAN,QLD,4,4650,Within 100 metres,,NT2H,ghost_hill_al,Ghost Hill AL,8.022
16686,-25.318119,152.56258,Telstra Exchange HOWARD,QLD,4,4650,Within 100 metres,17,NT2G,takura_reservoir_ale,Takura Resevoir AL,14.463
16705,-25.235702,152.278354,Telstra Radio Terminal Crescent St CHILDERS,QLD,4,4660,Within 10 metres,96,NT2B,mt_goonaneman_al,Mt Goonaneman AL,26.78
16710,-25.235469,152.280469,Council Reservoir Churchill & Ernest Sts CHILDERS,QLD,4,4660,Within 10 metres,96,NT2B,mt_goonaneman_al,Mt Goonaneman AL,26.93
16715,-25.314317,152.341352,Telstra Customer Lindsay via CHILDERS,QLD,4,4660,Within 100 metres,33,NT2F,mt_goonaneman_al,Mt Goonaneman AL,25.799
16851,-24.99573,151.956238,Telstra Radio Terminal William St GIN GIN,QLD,4,4671,Within 10 metres,69,NS7P,mt_goonaneman_al,Mt Goonaneman AL,50.668
16853,-24.995644,151.956522,Water Tower Reservoir Hill GIN GIN,QLD,4,4671,Within 100 metres,69,NS7P,mt_goonaneman_al,Mt Goonaneman AL,50.668
16862,-25.230913,151.540671,Telstra Customer 10 km WSW of MOUNT PERRY,QLD,4,4627,Unknown,190,NT1C,hollywell_al,Hollywell AL,32.929
16865,-25.189236,151.627075,Telstra Radio Terminal MOUNT PERRY,QLD,4,4671,Within 10 metres,320,NT1C,hollywell_al,Hollywell AL,42.705
16867,-25.191665,151.688005,QAS/Police Site MT PERRY,QLD,4,4671,Within 100 metres,720,NT1C,mt_gayndah_al,Mt Gayndah AL,48.296
16870,-25.273115,151.517328,Telstra Customer REIDS CREEK,QLD,4,4627,Unknown,167,NT1G,hollywell_al,Hollywell AL,29.34
16873,-25.208711,151.899944,Telstra Customer via GIN GIN,QLD,4,4671,Unknown,64,NT1D,mt_goonaneman_al,Mt Goonaneman AL,32.692
16876,-25.070012,151.971517,Telstra Exchange WALLAVILLE,QLD,4,4671,Within 10 metres,33,NT1D,mt_goonaneman_al,Mt Goonaneman AL,42.365
16888,-24.971672,151.623979,Telstra Customer Reeve 7 km W of RED MOUNTAIN,QLD,4,4671,Unknown,219,NS7O,mt_fort_william_aler,Mt Fort William AL,46.122
16899,-24.32973,151.563785,Telstra Exchange MIRIAM VALE,QLD,4,4677,Within 100 metres,56,NS7G,mt_fort_william_aler,Mt Fort William AL,42.028
16905,-24.311781,151.62444,Powerlink Site WESTWOOD RANGE,QLD,4,4677,Within 10 metres,228,NS7G,mt_fort_william_aler,Mt Fort William AL,47.208
16937,-24.205564,150.912704,Telstra Customer Bocoolima Pumping Station CALLIOPE,QLD,4,4680,Unknown,154,MS9D,kroombit_repeater_al,Kroombit Repeater AL,17.021
16943,-23.99467,151.20956,Telstra Radio Terminal CALLIOPE,QLD,4,4680,Unknown,68,NS4M,kroombit_repeater_al,Kroombit Repeater AL,48.656
16949,-24.297258,151.36238,Telstra Site EASTERN BOYNE,QLD,4,4680,Unknown,139,NS7F,mt_fort_william_aler,Mt Fort William AL,39.018
17074,-24.308397,150.9423,Telstra Customer Tablelands 7.5 km SE of KROOMBIT TOPS,QLD,4,4680,Within 100 metres,456,MS9H,kroombit_repeater_al,Kroombit Repeater AL,5.365
17080,-23.934623,151.242612,Telstra Radio Terminal MAURICE HILL,QLD,4,4680,Within 10 metres,199,NS4M,kroombit_repeater_al,Kroombit Repeater AL,56.075
17081,-24.293155,150.940783,Telstra Customer Callemondah 2 km S of MT SEAVIEW,QLD,4,4680,Within 100 metres,478,MS9H,kroombit_repeater_al,Kroombit Repeater AL,7.055
17083,-24.376488,151.300498,Telstra Radio Terminal NAGOORIN,QLD,4,4680,Unknown,128,NS7F,mt_fort_william_aler,Mt Fort William AL,30.385
17089,-24.152361,151.110268,Telstra Exchange WOODERSON,QLD,4,4680,Unknown,102,NS7A,kroombit_repeater_al,Kroombit Repeater AL,28.526
17093,-23.935977,151.242554,Ergon Energy Site MAURICE HILL,QLD,4,4680,Within 10 metres,194,NS4M,kroombit_repeater_al,Kroombit Repeater AL,55.946
17096,-23.934316,151.243412,Win Site MAURICE HILL,QLD,4,4680,Within 10 metres,191,NS4M,kroombit_repeater_al,Kroombit Repeater AL,56.148
17103,-23.467045,151.028837,Telstra Customer SPADLEY,QLD,4,4680,Unknown,9,NS4E,mt_hopeful_al,Mt Hopeful AL,58.322
17123,-23.735457,151.059766,Old Jones Communications Site 23 km NW of Gladstone SCRUBBY MTN,QLD,4,4680,Within 10 metres,328,NS4I,mt_hopeful_al,Mt Hopeful AL,53.563
17134,-23.725746,150.530646,TMR RoadTek Site  MT HOPEFUL,QLD,4,4702,Within 100 metres,557,MS6K,mt_hopeful_al,Mt Hopeful AL,0.561
17136,-23.729977,150.533851,Ergon Site 38 km S of Rockhampton MT HOPEFUL,QLD,4,4702,Within 100 metres,596,MS6K,mt_hopeful_al,Mt Hopeful AL,0.026
17138,-23.729509,150.535625,BA Site Mount Hopeful 1046 Mount Hopeful Rd BAJOOL,QLD,4,4702,Within 10 metres,552,MS6K,mt_hopeful_al,Mt Hopeful AL,0.213
17171,-23.317603,150.486636,Glenmore W/Treatment ROCKHAMPTON,QLD,4,4702,Unknown,11,MS6F,mt_hopeful_al,Mt Hopeful AL,46.106
17176,-23.387308,150.49335,Police Site Agnes St ROCKHAMPTON,QLD,4,4700,Unknown,7,MS6F,mt_hopeful_al,Mt Hopeful AL,38.326
17265,-23.389277,150.523435,94 Wharf St ROCKHAMPTON,QLD,4,4700,Unknown,,MS6G,mt_hopeful_al,Mt Hopeful AL,37.901
17339,-24.212182,150.487398,Callide Coalfields BOUNDARY HILL MINE,QLD,4,4702,Unknown,,MS9B,banana_range_al,Banana Range AL,31.529
17346,-23.119562,148.039709,Telstra Radio Terminal CAPELLA,QLD,4,4702,Within 100 metres,239,MS4A,mt_lowe_al,Mt Lowe AL,26.381
17357,-24.148977,150.534683,Telstra Customers CRAIGLANDS,QLD,4,4702,Unknown,179,MS9C,banana_range_al,Banana Range AL,40.037
17383,-23.652076,148.075265,Ergon Site FAIRBAIRN DAM,QLD,4,4720,Unknown,212,MS4I,emerald_al,Emerald AL,16.475
17392,-23.910163,150.565935,Telstra Customer GLENGOWAN,QLD,4,4702,Unknown,232,MS6O,mt_hopeful_al,Mt Hopeful AL,20.301
17427,-23.337255,150.576557,Council Water Reservoir MT ARCHER,QLD,4,4701,Within 10 metres,,MS6G,mt_hopeful_al,Mt Hopeful AL,43.89
17428,-23.337163,150.576662,Powerlink/Ergon Site MT ARCHER,QLD,4,4701,Within 10 metres,594,MS6G,mt_hopeful_al,Mt Hopeful AL,43.902
17438,-23.592842,148.658622,QR Site MT CROCKER,QLD,4,4702,Within 10 metres,292,MS4K,emerald_al,Emerald AL,50.659
17442,-23.729651,150.536014,Broadcast Australia Site 1046 Mt Hopeful Rd MOUNT HOPEFUL,QLD,4,4702,Within 10 metres,530,MS6K,mt_hopeful_al,Mt Hopeful AL,0.249
17452,-23.529655,147.293125,TMR RoadTek Site  MT TABLETOP,QLD,5,4702,Within 100 metres,900,LS6J,mt_pisgah_al,Mt Pisgah AL,16.036
17465,-23.875481,150.542044,Telstra Customer POMEGRANATE,QLD,4,4702,Unknown,233,MS6O,mt_hopeful_al,Mt Hopeful AL,16.2
17477,-24.675651,148.147618,Telstra Customer Deepdale via ROLLESTON,QLD,5,4702,Unknown,348,MS7I,roddas_lookout_al,Roddas Lookout AL,59.321
17483,-23.528411,147.997071,Rural Fires/DPI Site State Forest 223 SELMA,QLD,5,4720,Unknown,272,LS6L,emerald_al,Emerald AL,17.264
17486,-23.511992,150.316118,Power Station STANWELL,QLD,4,4702,Unknown,,MS6J,mt_hopeful_al,Mt Hopeful AL,32.842
17488,-23.506629,150.319172,Power Station STANWELL,QLD,4,4702,Unknown,53,MS6J,mt_hopeful_al,Mt Hopeful AL,33.078
